centx,centy,year,month,fews_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,log_pop,log_ruggedness
69.83373102,33.37745506,2019,6,0.0,0.25793263,117.66055859999999,4.490922155,0.620619214,3.476765514,1.2862891090000002,25,62,1.4588416359999998,4287.822072999999,30.17369166,946561.0,249067.0191,39.85,13.760590695521024,12.42547729224372
69.83373102,33.37745506,2019,10,0.0,0.247084065,116.4725491,3.422331972,2.002546625,3.136349917,1.730052951,32,5,1.423701356,4287.822072999999,30.17369166,946561.0,249067.0191,39.85,13.760590695521024,12.42547729224372
69.83373102,33.37745506,2020,2,0.0,0.215812298,120.24517620000002,7.568856383,-1.7395033030000002,6.781566807999999,1.813701688,12,12,1.437502157,4287.822072999999,30.17369166,989518.755,249067.0191,39.85,13.804973997862312,12.42547729224372
71.09406944,34.96603404,2012,4,0.0,0.36108614200000005,97.76273505,12.79590675,0.616448595,10.13074974,1.6959632359999999,0,0,1.064482498,4848.631735,24.04775566,487484.0,624058.8794,22.76470588,13.097012748368613,13.344000000912947
71.09406944,34.96603404,2012,7,0.0,0.432718375,104.41495959999999,2.7977488939999997,-2.161252627,6.025264189,-1.7497720069999998,0,0,1.155810757,4848.631735,24.04775566,487484.0,624058.8794,22.76470588,13.097012748368613,13.344000000912947
71.09406944,34.96603404,2012,10,0.0,0.39066606200000004,100.60710390000001,5.322608603,1.464903523,3.545744596,-0.008020141,0,0,1.3523875859999999,4848.631735,24.04775566,487484.0,624058.8794,22.76470588,13.097012748368613,13.344000000912947
71.09406944,34.96603404,2013,1,0.0,0.296005101,101.6580946,2.494084919,-5.213588192,4.293364103,-0.851606915,0,0,1.4513025130000001,4848.631735,24.04775566,505230.0,624058.8794,22.76470588,13.13276905011821,13.344000000912947
71.09406944,34.96603404,2013,4,0.0,0.372980744,100.9831543,14.59240763,2.412949475,9.846156809,1.411370305,0,0,1.477130805,4848.631735,24.04775566,505230.0,624058.8794,22.76470588,13.13276905011821,13.344000000912947
71.09406944,34.96603404,2013,7,0.0,0.397292256,95.86663597,5.495973733,0.536972212,8.270867953,0.49583175700000004,0,0,1.432070271,4848.631735,24.04775566,505230.0,624058.8794,22.76470588,13.13276905011821,13.344000000912947
71.09406944,34.96603404,2013,10,0.0,0.424275815,109.26252649999999,3.7374389010000004,-0.120266179,4.317855393,0.7640906559999999,0,0,1.450241264,4848.631735,24.04775566,505230.0,624058.8794,22.76470588,13.13276905011821,13.344000000912947
71.09406944,34.96603404,2014,1,0.0,0.34176877899999997,117.374879,2.86821912,-4.83945399,4.352858616000001,-0.792112402,0,0,1.4345093880000002,4848.631735,24.04775566,522975.0,624058.8794,22.76470588,13.167288940757322,13.344000000912947
71.09406944,34.96603404,2014,4,0.0,0.357642849,96.83047602,9.697693674,-2.481764481,9.845848102,1.411061598,0,0,1.442487022,4848.631735,24.04775566,522975.0,624058.8794,22.76470588,13.167288940757322,13.344000000912947
71.09406944,34.96603404,2014,7,0.0,0.41866126,101.0229773,3.408595537,-1.550405984,8.070592527,0.295556331,0,0,1.380123733,4848.631735,24.04775566,522975.0,624058.8794,22.76470588,13.167288940757322,13.344000000912947
71.09406944,34.96603404,2014,10,0.0,0.427847738,110.1823935,5.159342784,1.301637704,5.501446774,1.9476820369999999,0,0,1.294757077,4848.631735,24.04775566,522975.0,624058.8794,22.76470588,13.167288940757322,13.344000000912947
71.09406944,34.96603404,2015,1,0.0,0.340781365,117.0357679,6.497612206,-1.210060904,4.602446322,-0.542524696,0,0,1.296517201,4848.631735,24.04775566,540721.0,624058.8794,22.76470588,13.20065871315853,13.344000000912947
71.09406944,34.96603404,2015,4,0.0,0.384874173,104.2032561,11.02186905,-1.157589103,9.804925101,1.370138597,0,0,1.2235202059999999,4848.631735,24.04775566,540721.0,624058.8794,22.76470588,13.20065871315853,13.344000000912947
71.09406944,34.96603404,2015,7,0.0,0.43615932700000004,105.24526170000001,13.22276185,8.263760325,8.965250846,1.190214651,0,0,1.2249330840000001,4848.631735,24.04775566,540721.0,624058.8794,22.76470588,13.20065871315853,13.344000000912947
71.09406944,34.96603404,2015,10,0.0,0.43466515899999997,111.9380644,5.781883926,1.924178846,4.952304955,1.3985402180000002,0,0,1.267568498,4848.631735,24.04775566,540721.0,624058.8794,22.76470588,13.20065871315853,13.344000000912947
71.09406944,34.96603404,2016,2,0.0,0.349500453,142.3196593,2.84275006,-9.023018083,5.301562484,-1.4135547480000001,0,0,1.2677949640000001,4848.631735,24.04775566,556510.0,624058.8794,22.76470588,13.22944041898822,13.344000000912947
71.09406944,34.96603404,2016,6,0.0,0.43596967200000003,107.41016100000002,4.564585802,1.843286531,9.042427167,1.952327436,0,0,1.277361378,4848.631735,24.04775566,556510.0,624058.8794,22.76470588,13.22944041898822,13.344000000912947
71.09406944,34.96603404,2016,10,0.0,0.37935875399999996,97.69516531,2.069635142,-1.788069938,2.488762945,-1.0650017920000001,0,0,1.295402225,4848.631735,24.04775566,556510.0,624058.8794,22.76470588,13.22944041898822,13.344000000912947
71.09406944,34.96603404,2017,2,0.0,0.2631888,107.1727947,26.28499912,14.41923098,7.284781991,0.569664759,11,36,1.313107247,4848.631735,24.04775566,572299.0,624058.8794,22.76470588,13.257416861060353,13.344000000912947
71.09406944,34.96603404,2017,6,0.0,0.417772844,102.92699549999999,2.4334939159999998,-0.287805355,7.360371111,0.27027138,15,46,1.36604646,4848.631735,24.04775566,572299.0,624058.8794,22.76470588,13.257416861060353,13.344000000912947
71.09406944,34.96603404,2017,10,0.0,0.384221741,98.94751638,2.819023301,-1.038681779,2.346830823,-1.2069339140000002,8,45,1.342731224,4848.631735,24.04775566,572299.0,624058.8794,22.76470588,13.257416861060353,13.344000000912947
71.09406944,34.96603404,2018,2,0.0,0.31445354,128.04824820000002,13.4074487,1.541680556,6.391839254,-0.323277978,16,32,1.355718936,4848.631735,24.04775566,588089.0,624058.8794,22.76470588,13.28463357597113,13.344000000912947
71.09406944,34.96603404,2018,6,0.0,0.43102798600000003,106.19267430000001,4.573041169,1.8517418980000002,7.513287363,0.42318763200000004,31,150,1.338902614,4848.631735,24.04775566,588089.0,624058.8794,22.76470588,13.28463357597113,13.344000000912947
71.09406944,34.96603404,2018,10,0.0,0.40785744,105.03434979999999,16.29723628,12.4395312,4.124793282,0.571028544,15,59,1.378135813,4848.631735,24.04775566,588089.0,624058.8794,22.76470588,13.28463357597113,13.344000000912947
71.09406944,34.96603404,2019,2,0.0,0.20489939199999999,83.43683494,18.65046092,6.784692781,7.970547711,1.2554304790000002,4,14,1.357743625,4848.631735,24.04775566,603878.0,624058.8794,22.76470588,13.311127469759914,13.344000000912947
71.09406944,34.96603404,2019,6,0.0,0.435165691,107.21208370000001,3.3358934280000003,0.6145941570000001,8.540962685,1.450862955,21,48,1.436811584,4848.631735,24.04775566,603878.0,624058.8794,22.76470588,13.311127469759914,13.344000000912947
71.09406944,34.96603404,2019,10,0.0,0.429410261,110.58478570000001,9.038316239,5.180611159,6.604272404,3.0505076669999998,15,21,1.370635494,4848.631735,24.04775566,603878.0,624058.8794,22.76470588,13.311127469759914,13.344000000912947
71.09406944,34.96603404,2020,2,0.0,0.33642369,136.9946863,9.57511415,-2.4646204480000002,8.03335735,1.318240118,21,68,1.414611476,4848.631735,24.04775566,621589.1746,624058.8794,22.76470588,13.34003466250426,13.344000000912947
