Iteration,neurons,layers,L2 reg lambda,learning rate,batch size,epsilon1,max epochs,SumFPFN_all,FP_all,FN_all,AUC_all,accuracy_all,precision_all,recall_all,F1_all,SumFPFN_test,FP_test,FN_test,AUC_test,accuracy_test,precision_test,recall_test,F1_test,SumFPFN_val,FP_val,FN_val,AUC_val,accuracy_val,precision_val,recall_val,F1_val11,150,1,0.0001,0.002,1024,0.0001,100,2100,579,1521,95,928,0.8908582369253534,0.8223513886124105,0.8514874349721975,347,110,237,93,921,0.8708619147032508,0.8126661127120791,0.837846309449698,362,110,252,93,918,0.8665486249230732,0.8020316702928765,0.8293807294212482
2,200,1,0.0001,0.002,1024,0.0001,100,2032,337,1695,96,931,0.9152582641864745,0.8082622199265358,0.8498794111060847,359,81,278,93,918,0.8817241812152847,0.7867398593898249,0.823896940605727,362,70,292,94,918,0.8877520271900585,0.7783541918777079,0.8194631466240802
3,150,2,0.0001,0.002,1024,0.0001,100,2164,399,1765,96,926,0.9041604805726764,0.7993714584575573,0.8399887069281331,355,81,274,93,919,0.8828699654966836,0.7896510675412077,0.826357593369434,375,75,300,93,915,0.8808773488258205,0.7718662022609993,0.812565923765953
4,200,2,0.0001,0.002,1024,0.0001,100,1829,404,1425,97,938,0.9156150096032123,0.8363639489411058,0.8696024950786667,347,106,241,94,921,0.8726052989130435,0.8102947156268232,0.8369723547335839,366,99,267,94,917,0.8703738517092915,0.7926133869845191,0.8243865485916022
1,150,1,0.0001,0.002,1024,0.0001,100,1994,428,1566,96,932,0.9076049062013753,0.8204956536439844,0.8561006557702767,376,107,269,93,914,0.8633137537404412,0.7897813058006118,0.8200561736046823,354,84,270,94,919,0.8816748410721684,0.792455262811389,0.8279832816872146
2,200,1,0.0001,0.002,1024,0.0001,100,1970,595,1375,96,933,0.8948157292037489,0.8379562475335383,0.8629317566843916,388,140,248,94,912,0.8465815746240364,0.8006117072998249,0.8209567180945825,368,117,251,94,916,0.861747553571546,0.801814763899252,0.8274874450721909
3,150,2,0.0001,0.002,1024,0.0001,100,1956,235,1721,97,933,0.929229077578984,0.8074884230082524,0.8534549306455412,395,79,316,93,910,0.8721410451547438,0.7593532874847515,0.8004701517797346,409,66,343,93,907,0.8766824396336081,0.7418294672920049,0.787346048537243
4,200,2,0.0001,0.002,1024,0.0001,100,1541,621,920,97,947,0.9091379208439161,0.8870704164638751,0.8976163993392899,381,153,228,94,913,0.8448412698412698,0.8134133620918268,0.8278978279885405,404,172,232,94,908,0.832279930306405,0.8082085060224344,0.8194919890645793
1,150,1,0.0001,0.002,1024,0.0001,100,1935,459,1476,96,934,0.9069719612753151,0.8296876283535275,0.8621020727628199,370,113,257,93,916,0.8625631397406803,0.7977052136555699,0.8251031596892617,390,111,279,93,911,0.8572878018293288,0.7822747700439534,0.8128709124336745
2,200,1,0.0001,0.002,1024,0.0001,100,2022,1064,958,96,931,0.8670856652542727,0.8739657540830521,0.8704723925268963,435,233,202,93,901,0.8102532589922713,0.8215399937532781,0.8157201908464871,419,214,205,93,905,0.818782232734887,0.8221686955676638,0.8204600415242853
3,150,2,0.0001,0.002,1024,0.0001,100,1637,1026,611,98,944,0.8847915816950006,0.912591536859753,0.8978776646064988,449,263,186,93,898,0.802245623048194,0.829136243362858,0.8146640898939426,421,240,181,93,904,0.8145629091709303,0.8361055681654304,0.8247056745798953
4,200,2,0.0001,0.002,1024,0.0001,100,1495,768,727,97,949,0.9022282823012406,0.905153673337411,0.903682338550194,399,210,189,93,909,0.8260434494561917,0.8341053338755017,0.8299896533207601,407,187,220,93,907,0.8278558635011688,0.8149073278699831,0.8211617964096629
1,150,1,0.0001,0.002,1024,0.0001,100,1974,616,1358,96,933,0.8931495471661548,0.8393862393122054,0.8631694858682306,382,144,238,93,913,0.8472594412215516,0.8073499166121552,0.825328158315565,375,129,246,94,915,0.8548918222906594,0.803830798121477,0.8261884043381351
2,200,1,0.0001,0.002,1024,0.0001,100,2331,1354,977,96,920,0.8434439909136318,0.8660281292508349,0.8541172956435314,430,247,183,93,902,0.8104221378727475,0.8334788937409026,0.8212191585630131,427,237,190,93,903,0.8128334020664519,0.8299692921680137,0.8210000006673701
3,150,2,0.0001,0.002,1024,0.0001,100,1856,295,1561,97,937,0.9255013262562547,0.8237308420859812,0.8642329509290871,381,85,296,93,913,0.8729206187071356,0.7730996116424753,0.8112027645022584,378,82,296,94,914,0.8757758797785644,0.7738295284255143,0.8125852466469652
